data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_partida
2020-09-17,Corinthians,Bahia,3.0,2.0,Vitória Mandante,5.0
2020-09-14,Botafogo RJ,Vasco,2.0,3.0,Vitória Visitante,5.0
2020-09-13,Palmeiras,Sport Recife,2.0,2.0,Empate,4.0
2020-09-13,Goias,Internacional,1.0,0.0,Vitória Mandante,1.0
2020-09-13,Ceará,Flamengo,2.0,0.0,Vitória Mandante,2.0
2020-09-13,Bahia,Atl Goianiense,0.0,1.0,Vitória Visitante,1.0
2020-09-13,Atlético Mineiro,Bragantino,2.0,1.0,Vitória Mandante,3.0
2020-09-13,Grêmio,Fortaleza,1.0,1.0,Empate,2.0
2020-09-13,Fluminense,Corinthians,2.0,1.0,Vitória Mandante,3.0
2020-09-12,Santos,São Paulo,2.0,2.0,Empate,4.0
2020-09-12,Atl Paranaense,Coritiba,1.0,0.0,Vitória Mandante,1.0
2020-09-11,Vasco,Atl Goianiense,1.0,2.0,Vitória Visitante,3.0
2020-09-10,Bahia,Grêmio,0.0,2.0,Vitória Visitante,2.0
2020-09-10,Fluminense,Flamengo,1.0,2.0,Vitória Visitante,3.0
2020-09-10,Santos,Atlético Mineiro,3.0,1.0,Vitória Mandante,4.0
2020-09-10,Internacional,Ceará,2.0,0.0,Vitória Mandante,2.0
2020-09-10,Corinthians,Palmeiras,0.0,2.0,Vitória Visitante,2.0
2020-09-09,São Paulo,Bragantino,1.0,1.0,Empate,2.0
2020-09-09,Goias,Coritiba,3.0,3.0,Empate,6.0
2020-09-09,Fortaleza,Sport Recife,1.0,0.0,Vitória Mandante,1.0
2020-09-09,Atl Paranaense,Botafogo RJ,1.0,1.0,Empate,2.0
2020-09-07,Sport Recife,Goias,2.0,1.0,Vitória Mandante,3.0
2020-09-07,Coritiba,Atlético Mineiro,0.0,1.0,Vitória Visitante,1.0
2020-09-06,Bragantino,Palmeiras,1.0,2.0,Vitória Visitante,3.0
2020-09-06,São Paulo,Fluminense,3.0,1.0,Vitória Mandante,4.0
2020-09-06,Internacional,Bahia,2.0,2.0,Empate,4.0
2020-09-06,Ceará,Santos,0.0,1.0,Vitória Visitante,1.0
2020-09-06,Vasco,Atl Paranaense,1.0,0.0,Vitória Mandante,1.0
2020-09-06,Atl Goianiense,Grêmio,1.0,1.0,Empate,2.0
2020-09-05,Flamengo,Fortaleza,2.0,1.0,Vitória Mandante,3.0
2020-09-05,Corinthians,Botafogo RJ,2.0,2.0,Empate,4.0
2020-09-04,Atlético Mineiro,São Paulo,3.0,0.0,Vitória Mandante,3.0
2020-09-03,Grêmio,Sport Recife,1.0,2.0,Vitória Visitante,3.0
2020-09-03,Santos,Vasco,2.0,2.0,Empate,4.0
2020-09-03,Palmeiras,Internacional,1.0,1.0,Empate,2.0
2020-09-03,Botafogo RJ,Coritiba,0.0,0.0,Empate,0.0
2020-09-03,Bahia,Flamengo,3.0,5.0,Vitória Visitante,8.0
2020-09-03,Atl Paranaense,Bragantino,1.0,1.0,Empate,2.0
2020-09-02,Ceará,Fortaleza,1.0,0.0,Vitória Mandante,1.0
2020-09-02,Goias,Corinthians,1.0,2.0,Vitória Visitante,3.0
2020-09-02,Fluminense,Atl Goianiense,1.0,1.0,Empate,2.0
2020-08-30,Coritiba,Sport Recife,1.0,0.0,Vitória Mandante,1.0
2020-08-30,Fortaleza,Bragantino,3.0,0.0,Vitória Mandante,3.0
2020-08-30,São Paulo,Corinthians,2.0,1.0,Vitória Mandante,3.0
2020-08-30,Atl Goianiense,Ceará,0.0,2.0,Vitória Visitante,2.0
2020-08-30,Santos,Flamengo,0.0,1.0,Vitória Visitante,1.0
2020-08-29,Fluminense,Vasco,2.0,1.0,Vitória Mandante,3.0
2020-08-29,Bahia,Palmeiras,1.0,1.0,Empate,2.0
2020-08-29,Botafogo RJ,Internacional,0.0,2.0,Vitória Visitante,2.0
2020-08-27,Corinthians,Fortaleza,1.0,1.0,Empate,2.0
2020-08-26,São Paulo,Atl Paranaense,1.0,0.0,Vitória Mandante,1.0
2020-08-24,Ceará,Bahia,2.0,0.0,Vitória Mandante,2.0
2020-08-23,Bragantino,Coritiba,1.0,2.0,Vitória Visitante,3.0
2020-08-23,Flamengo,Botafogo RJ,1.0,1.0,Empate,2.0
2020-08-23,Goias,Atl Goianiense,2.0,0.0,Vitória Mandante,2.0
2020-08-23,Vasco,Grêmio,0.0,0.0,Empate,0.0
2020-08-23,Palmeiras,Santos,2.0,1.0,Vitória Mandante,3.0
2020-08-23,Sport Recife,São Paulo,0.0,1.0,Vitória Visitante,1.0
2020-08-22,Internacional,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2020-08-22,Atl Paranaense,Fluminense,0.0,1.0,Vitória Visitante,1.0
2020-08-21,São Paulo,Bahia,1.0,1.0,Empate,2.0
2020-08-21,Ceará,Vasco,0.0,3.0,Vitória Visitante,3.0
2020-08-20,Sport Recife,Santos,0.0,1.0,Vitória Visitante,1.0
2020-08-20,Corinthians,Coritiba,3.0,1.0,Vitória Mandante,4.0
2020-08-20,Botafogo RJ,Atlético Mineiro,2.0,1.0,Vitória Mandante,3.0
2020-08-20,Internacional,Atl Goianiense,3.0,0.0,Vitória Mandante,3.0
2020-08-20,Goias,Fortaleza,1.0,3.0,Vitória Visitante,4.0
2020-08-19,Bragantino,Fluminense,2.0,1.0,Vitória Mandante,3.0
2020-08-19,Flamengo,Grêmio,1.0,1.0,Empate,2.0
2020-08-19,Atl Paranaense,Palmeiras,0.0,1.0,Vitória Visitante,1.0
2020-08-16,Santos,Atl Paranaense,3.0,1.0,Vitória Mandante,4.0
2020-08-16,Fortaleza,Botafogo RJ,0.0,0.0,Empate,0.0
2020-08-16,Atl Goianiense,Sport Recife,1.0,1.0,Empate,2.0
2020-08-16,Fluminense,Internacional,2.0,1.0,Vitória Mandante,3.0
2020-08-16,Vasco,São Paulo,2.0,1.0,Vitória Mandante,3.0
2020-08-16,Bahia,Bragantino,2.0,1.0,Vitória Mandante,3.0
2020-08-16,Atlético Mineiro,Ceará,2.0,0.0,Vitória Mandante,2.0
2020-08-16,Palmeiras,Goias,1.0,1.0,Empate,2.0
2020-08-15,Coritiba,Flamengo,0.0,1.0,Vitória Visitante,1.0
2020-08-15,Grêmio,Corinthians,0.0,0.0,Empate,0.0
2020-08-14,Vasco,Sport Recife,2.0,0.0,Vitória Mandante,2.0
2020-08-13,Atl Goianiense,Flamengo,3.0,0.0,Vitória Mandante,3.0
2020-08-13,Fluminense,Palmeiras,1.0,1.0,Empate,2.0
2020-08-13,Ceará,Grêmio,1.0,1.0,Empate,2.0
2020-08-13,Bahia,Coritiba,1.0,0.0,Vitória Mandante,1.0
2020-08-13,São Paulo,Fortaleza,1.0,0.0,Vitória Mandante,1.0
2020-08-13,Internacional,Santos,2.0,0.0,Vitória Mandante,2.0
2020-08-12,Bragantino,Botafogo RJ,1.0,1.0,Empate,2.0
2020-08-12,Atlético Mineiro,Corinthians,3.0,2.0,Vitória Mandante,5.0
2020-08-12,Atl Paranaense,Goias,2.0,1.0,Vitória Mandante,3.0
2020-08-09,Grêmio,Fluminense,1.0,0.0,Vitória Mandante,1.0
2020-08-09,Santos,Bragantino,1.0,1.0,Empate,2.0
2020-08-09,Flamengo,Atlético Mineiro,0.0,1.0,Vitória Visitante,1.0
2020-08-09,Sport Recife,Ceará,3.0,2.0,Vitória Mandante,5.0
2020-08-08,Coritiba,Internacional,0.0,1.0,Vitória Visitante,1.0
2020-08-08,Fortaleza,Atl Paranaense,0.0,2.0,Vitória Visitante,2.0
2019-12-08,CSA,São Paulo,1.0,2.0,Vitória Visitante,3.0
2019-12-08,Avai,Atl Paranaense,0.0,0.0,Empate,0.0
2019-12-08,Botafogo RJ,Ceará,1.0,1.0,Empate,2.0
2019-12-08,Corinthians,Fluminense,1.0,2.0,Vitória Visitante,3.0
2019-12-08,Cruzeiro,Palmeiras,0.0,2.0,Vitória Visitante,2.0
2019-12-08,Vasco,Chapecoense,1.0,1.0,Empate,2.0
2019-12-08,Fortaleza,Bahia,2.0,1.0,Vitória Mandante,3.0
2019-12-08,Goias,Grêmio,3.0,2.0,Vitória Mandante,5.0
2019-12-08,Internacional,Atlético Mineiro,2.0,1.0,Vitória Mandante,3.0
2019-12-08,Santos,Flamengo,4.0,0.0,Vitória Mandante,4.0
2019-12-05,Bahia,Vasco,1.0,1.0,Empate,2.0
2019-12-05,Fluminense,Fortaleza,0.0,0.0,Empate,0.0
2019-12-05,São Paulo,Internacional,2.0,1.0,Vitória Mandante,3.0
2019-12-05,Chapecoense,CSA,3.0,0.0,Vitória Mandante,3.0
2019-12-05,Grêmio,Cruzeiro,2.0,0.0,Vitória Mandante,2.0
2019-12-05,Palmeiras,Goias,5.0,1.0,Vitória Mandante,6.0
2019-12-05,Flamengo,Avai,6.0,1.0,Vitória Mandante,7.0
2019-12-04,Ceará,Corinthians,0.0,1.0,Vitória Visitante,1.0
2019-12-04,Atlético Mineiro,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2019-12-04,Atl Paranaense,Santos,1.0,0.0,Vitória Mandante,1.0
2019-12-02,Vasco,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2019-12-01,Santos,Chapecoense,2.0,0.0,Vitória Mandante,2.0
2019-12-01,Grêmio,São Paulo,3.0,0.0,Vitória Mandante,3.0
2019-12-01,CSA,Bahia,1.0,2.0,Vitória Visitante,3.0
2019-12-01,Atlético Mineiro,Corinthians,2.0,1.0,Vitória Mandante,3.0
2019-12-01,Palmeiras,Flamengo,1.0,3.0,Vitória Visitante,4.0
2019-12-01,Goias,Fortaleza,1.0,2.0,Vitória Visitante,3.0
2019-12-01,Avai,Fluminense,1.0,1.0,Empate,2.0
2019-11-30,Botafogo RJ,Internacional,0.0,1.0,Vitória Visitante,1.0
2019-11-30,Ceará,Atl Paranaense,1.0,1.0,Empate,2.0
2019-11-29,Cruzeiro,CSA,0.0,1.0,Vitória Visitante,1.0
2019-11-28,São Paulo,Vasco,1.0,0.0,Vitória Mandante,1.0
2019-11-28,Fortaleza,Santos,2.0,1.0,Vitória Mandante,3.0
2019-11-28,Fluminense,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2019-11-28,Flamengo,Ceará,4.0,1.0,Vitória Mandante,5.0
2019-11-28,Corinthians,Avai,3.0,0.0,Vitória Mandante,3.0
2019-11-28,Atl Paranaense,Grêmio,2.0,0.0,Vitória Mandante,2.0
2019-11-28,Bahia,Atlético Mineiro,1.0,1.0,Empate,2.0
2019-11-27,Internacional,Goias,1.0,2.0,Vitória Visitante,3.0
2019-11-27,Chapecoense,Botafogo RJ,0.0,1.0,Vitória Visitante,1.0
2019-11-25,CSA,Fluminense,0.0,1.0,Vitória Visitante,1.0
2019-11-24,Palmeiras,Grêmio,1.0,2.0,Vitória Visitante,3.0
2019-11-24,Santos,Cruzeiro,4.0,1.0,Vitória Mandante,5.0
2019-11-24,Atlético Mineiro,Atl Paranaense,0.0,1.0,Vitória Visitante,1.0
2019-11-24,Goias,Bahia,4.0,3.0,Vitória Mandante,7.0
2019-11-24,Ceará,São Paulo,1.0,1.0,Empate,2.0
2019-11-24,Botafogo RJ,Corinthians,1.0,0.0,Vitória Mandante,1.0
2019-11-24,Avai,Chapecoense,0.0,1.0,Vitória Visitante,1.0
2019-11-24,Internacional,Fortaleza,2.0,2.0,Empate,4.0
2019-11-18,Cruzeiro,Avai,0.0,0.0,Empate,0.0
2019-11-18,Vasco,Goias,1.0,1.0,Empate,2.0
2019-11-17,Fortaleza,CSA,3.0,0.0,Vitória Mandante,3.0
2019-11-17,Corinthians,Internacional,0.0,0.0,Empate,0.0
2019-11-17,Chapecoense,Ceará,1.0,0.0,Vitória Mandante,1.0
2019-11-17,Atl Paranaense,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2019-11-17,Grêmio,Flamengo,0.0,1.0,Vitória Visitante,1.0
2019-11-17,Bahia,Palmeiras,1.0,1.0,Empate,2.0
2019-11-16,Santos,São Paulo,1.0,1.0,Empate,2.0
2019-11-16,Fluminense,Atlético Mineiro,1.0,1.0,Empate,2.0
2019-11-14,Flamengo,Vasco,4.0,4.0,Empate,8.0
2019-11-11,Botafogo RJ,Avai,2.0,0.0,Vitória Mandante,2.0
2019-11-10,Fortaleza,Ceará,1.0,0.0,Vitória Mandante,1.0
2019-11-10,CSA,Vasco,0.0,3.0,Vitória Visitante,3.0
2019-11-10,Chapecoense,Grêmio,0.0,1.0,Vitória Visitante,1.0
2019-11-10,Flamengo,Bahia,3.0,1.0,Vitória Mandante,4.0
2019-11-10,São Paulo,Atl Paranaense,0.0,1.0,Vitória Visitante,1.0
2019-11-10,Internacional,Fluminense,2.0,1.0,Vitória Mandante,3.0
2019-11-10,Cruzeiro,Atlético Mineiro,0.0,0.0,Empate,0.0
2019-11-09,Palmeiras,Corinthians,1.0,1.0,Empate,2.0
2019-11-09,Goias,Santos,0.0,3.0,Vitória Visitante,3.0
2019-11-08,Grêmio,CSA,2.0,1.0,Vitória Mandante,3.0
2019-11-07,Vasco,Palmeiras,1.0,2.0,Vitória Visitante,3.0
2019-11-07,Avai,Santos,1.0,2.0,Vitória Visitante,3.0
2019-11-07,Atl Paranaense,Cruzeiro,0.0,0.0,Empate,0.0
2019-11-07,Bahia,Chapecoense,1.0,1.0,Empate,2.0
2019-11-07,Botafogo RJ,Flamengo,0.0,1.0,Vitória Visitante,1.0
2019-11-07,Ceará,Internacional,2.0,0.0,Vitória Mandante,2.0
2019-11-07,São Paulo,Fluminense,0.0,2.0,Vitória Visitante,2.0
2019-11-06,Atlético Mineiro,Goias,2.0,0.0,Vitória Mandante,2.0
2019-11-06,Corinthians,Fortaleza,3.0,2.0,Vitória Mandante,5.0
2019-11-03,Grêmio,Internacional,2.0,0.0,Vitória Mandante,2.0
2019-11-03,Flamengo,Corinthians,4.0,1.0,Vitória Mandante,5.0
2019-11-03,Atl Paranaense,CSA,1.0,0.0,Vitória Mandante,1.0
2019-11-03,Chapecoense,São Paulo,0.0,3.0,Vitória Visitante,3.0
2019-11-03,Cruzeiro,Bahia,1.0,1.0,Empate,2.0
2019-11-03,Santos,Botafogo RJ,4.0,1.0,Vitória Mandante,5.0
2019-11-03,Goias,Avai,2.0,0.0,Vitória Mandante,2.0
2019-11-02,Palmeiras,Ceará,1.0,0.0,Vitória Mandante,1.0
2019-11-02,Fluminense,Vasco,0.0,0.0,Empate,0.0
2019-11-02,Fortaleza,Atlético Mineiro,2.0,2.0,Empate,4.0
2019-11-01,Internacional,Atl Paranaense,1.0,1.0,Empate,2.0
2019-11-01,Botafogo RJ,Cruzeiro,0.0,2.0,Vitória Visitante,2.0
2019-10-31,Goias,Flamengo,2.0,2.0,Empate,4.0
2019-10-31,Santos,Bahia,1.0,0.0,Vitória Mandante,1.0
2019-10-31,Vasco,Grêmio,1.0,3.0,Vitória Visitante,4.0
2019-10-31,CSA,Corinthians,2.0,1.0,Vitória Mandante,3.0
2019-10-31,Ceará,Fluminense,2.0,0.0,Vitória Mandante,2.0
2019-10-30,Atlético Mineiro,Chapecoense,0.0,2.0,Vitória Visitante,2.0
2019-10-30,Avai,Fortaleza,1.0,3.0,Vitória Visitante,4.0
2019-10-30,Palmeiras,São Paulo,3.0,0.0,Vitória Mandante,3.0
2019-10-27,Flamengo,CSA,1.0,0.0,Vitória Mandante,1.0
2019-10-27,Avai,Palmeiras,1.0,2.0,Vitória Visitante,3.0
2019-10-27,São Paulo,Atlético Mineiro,2.0,0.0,Vitória Mandante,2.0
2019-10-27,Grêmio,Botafogo RJ,3.0,0.0,Vitória Mandante,3.0
2019-10-27,Atl Paranaense,Goias,4.0,1.0,Vitória Mandante,5.0
2019-10-27,Cruzeiro,Fortaleza,1.0,1.0,Empate,2.0
2019-10-26,Ceará,Vasco,1.0,1.0,Empate,2.0
2019-10-26,Fluminense,Chapecoense,1.0,1.0,Empate,2.0
2019-10-26,Bahia,Internacional,2.0,3.0,Vitória Visitante,5.0
2019-10-26,Corinthians,Santos,0.0,0.0,Empate,0.0
2019-10-22,Botafogo RJ,CSA,2.0,1.0,Vitória Mandante,3.0
2019-10-21,Bahia,Ceará,1.0,2.0,Vitória Visitante,3.0
2019-10-20,Chapecoense,Goias,2.0,2.0,Empate,4.0
2019-10-20,Atl Paranaense,Palmeiras,1.0,1.0,Empate,2.0
2019-10-20,Flamengo,Fluminense,2.0,0.0,Vitória Mandante,2.0
2019-10-20,São Paulo,Avai,1.0,0.0,Vitória Mandante,1.0
2019-10-20,Internacional,Vasco,0.0,1.0,Vitória Visitante,1.0
2019-10-20,Atlético Mineiro,Santos,2.0,0.0,Vitória Mandante,2.0
2019-10-19,Corinthians,Cruzeiro,1.0,2.0,Vitória Visitante,3.0
2019-10-19,Fortaleza,Grêmio,2.0,1.0,Vitória Mandante,3.0
2019-10-18,Fluminense,Atl Paranaense,1.0,2.0,Vitória Visitante,3.0
2019-10-17,Fortaleza,Flamengo,1.0,2.0,Vitória Visitante,3.0
2019-10-17,Palmeiras,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2019-10-17,Cruzeiro,São Paulo,1.0,0.0,Vitória Mandante,1.0
2019-10-17,Goias,Corinthians,2.0,2.0,Empate,4.0
2019-10-17,Avai,Internacional,0.0,2.0,Vitória Visitante,2.0
2019-10-17,Santos,Ceará,2.0,1.0,Vitória Mandante,3.0
2019-10-17,Vasco,Botafogo RJ,2.0,1.0,Vitória Mandante,3.0
2019-10-16,Grêmio,Bahia,0.0,1.0,Vitória Visitante,1.0
2019-10-16,CSA,Atlético Mineiro,2.0,2.0,Empate,4.0
2019-10-13,Palmeiras,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2019-10-13,Vasco,Fortaleza,1.0,0.0,Vitória Mandante,1.0
2019-10-13,Ceará,Avai,1.0,0.0,Vitória Mandante,1.0
2019-10-13,Internacional,Santos,0.0,0.0,Empate,0.0
2019-10-13,Atl Paranaense,Flamengo,0.0,2.0,Vitória Visitante,2.0
2019-10-13,São Paulo,Corinthians,1.0,0.0,Vitória Mandante,1.0
2019-10-13,Atlético Mineiro,Grêmio,1.0,4.0,Vitória Visitante,5.0
2019-10-13,Chapecoense,Cruzeiro,1.0,1.0,Empate,2.0
2019-10-12,Fluminense,Bahia,2.0,0.0,Vitória Mandante,2.0
2019-10-12,Goias,CSA,1.0,0.0,Vitória Mandante,1.0
2019-10-11,Flamengo,Atlético Mineiro,3.0,1.0,Vitória Mandante,4.0
2019-10-10,Corinthians,Atl Paranaense,2.0,2.0,Empate,4.0
2019-10-10,Avai,Vasco,0.0,0.0,Empate,0.0
2019-10-10,Santos,Palmeiras,2.0,0.0,Vitória Mandante,2.0
2019-10-10,Cruzeiro,Fluminense,0.0,0.0,Empate,0.0
2019-10-10,Grêmio,Ceará,2.0,1.0,Vitória Mandante,3.0
2019-10-10,Bahia,São Paulo,0.0,0.0,Empate,0.0
2019-10-10,Fortaleza,Chapecoense,2.0,0.0,Vitória Mandante,2.0
2019-10-09,CSA,Internacional,1.0,0.0,Vitória Mandante,1.0
2019-10-09,Botafogo RJ,Goias,3.0,1.0,Vitória Mandante,4.0
2019-10-06,Cruzeiro,Internacional,1.0,1.0,Empate,2.0
2019-10-06,Botafogo RJ,Fluminense,0.0,1.0,Vitória Visitante,1.0
2019-10-06,Chapecoense,Flamengo,0.0,1.0,Vitória Visitante,1.0
2019-10-06,Ceará,Goias,0.0,1.0,Vitória Visitante,1.0
2019-10-06,Palmeiras,Atlético Mineiro,1.0,1.0,Empate,2.0
2019-10-06,CSA,Avai,3.0,1.0,Vitória Mandante,4.0
2019-10-05,Grêmio,Corinthians,0.0,0.0,Empate,0.0
2019-10-05,Bahia,Atl Paranaense,1.0,2.0,Vitória Visitante,3.0
2019-10-05,Vasco,Santos,0.0,1.0,Vitória Visitante,1.0
2019-10-05,São Paulo,Fortaleza,2.0,1.0,Vitória Mandante,3.0
2019-10-02,Chapecoense,Corinthians,0.0,1.0,Vitória Visitante,1.0
2019-10-02,Atlético Mineiro,Vasco,1.0,2.0,Vitória Visitante,3.0
2019-10-01,Goias,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2019-10-01,Fortaleza,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2019-10-01,Avai,Bahia,0.0,2.0,Vitória Visitante,2.0
2019-09-29,Internacional,Palmeiras,1.0,1.0,Empate,2.0
2019-09-29,Corinthians,Vasco,1.0,0.0,Vitória Mandante,1.0
2019-09-29,Fluminense,Grêmio,2.0,1.0,Vitória Mandante,3.0
2019-09-29,Atlético Mineiro,Ceará,2.0,1.0,Vitória Mandante,3.0
2019-09-29,Santos,CSA,2.0,0.0,Vitória Mandante,2.0
2019-09-29,Atl Paranaense,Chapecoense,1.0,1.0,Empate,2.0
2019-09-28,Flamengo,São Paulo,0.0,0.0,Empate,0.0
2019-09-27,Atl Paranaense,Fortaleza,4.0,1.0,Vitória Mandante,5.0
2019-09-27,Grêmio,Avai,6.0,1.0,Vitória Mandante,7.0
2019-09-27,Fluminense,Santos,1.0,1.0,Empate,2.0
2019-09-26,Bahia,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2019-09-26,Palmeiras,CSA,6.0,2.0,Vitória Mandante,8.0
2019-09-26,São Paulo,Goias,0.0,1.0,Vitória Visitante,1.0
2019-09-26,Flamengo,Internacional,3.0,1.0,Vitória Mandante,4.0
2019-09-25,Ceará,Cruzeiro,0.0,0.0,Empate,0.0
2019-09-24,Avai,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2019-09-22,Goias,Fluminense,3.0,0.0,Vitória Mandante,3.0
2019-09-22,Vasco,Atl Paranaense,1.0,1.0,Empate,2.0
2019-09-22,Fortaleza,Palmeiras,0.0,1.0,Vitória Visitante,1.0
2019-09-22,CSA,Ceará,1.0,0.0,Vitória Mandante,1.0
2019-09-22,Internacional,Chapecoense,1.0,0.0,Vitória Mandante,1.0
2019-09-22,Santos,Grêmio,0.0,3.0,Vitória Visitante,3.0
2019-09-21,Botafogo RJ,São Paulo,1.0,2.0,Vitória Visitante,3.0
2019-09-21,Corinthians,Bahia,2.0,1.0,Vitória Mandante,3.0
2019-09-21,Cruzeiro,Flamengo,1.0,2.0,Vitória Visitante,3.0
2019-09-15,Bahia,Fortaleza,1.0,1.0,Empate,2.0
2019-09-15,Ceará,Botafogo RJ,0.0,0.0,Empate,0.0
2019-09-15,Atl Paranaense,Avai,0.0,1.0,Vitória Visitante,1.0
2019-09-15,Atlético Mineiro,Internacional,1.0,3.0,Vitória Visitante,4.0
2019-09-15,São Paulo,CSA,1.0,1.0,Empate,2.0
2019-09-15,Fluminense,Corinthians,1.0,0.0,Vitória Mandante,1.0
2019-09-15,Grêmio,Goias,3.0,0.0,Vitória Mandante,3.0
2019-09-14,Palmeiras,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2019-09-14,Chapecoense,Vasco,1.0,2.0,Vitória Visitante,3.0
2019-09-14,Flamengo,Santos,1.0,0.0,Vitória Mandante,1.0
2019-09-11,Palmeiras,Fluminense,3.0,0.0,Vitória Mandante,3.0
2019-09-08,Botafogo RJ,Atlético Mineiro,2.0,1.0,Vitória Mandante,3.0
2019-09-08,Cruzeiro,Grêmio,1.0,4.0,Vitória Visitante,5.0
2019-09-08,Goias,Palmeiras,1.0,2.0,Vitória Visitante,3.0
2019-09-08,Santos,Atl Paranaense,1.0,1.0,Empate,2.0
2019-09-08,CSA,Chapecoense,2.0,0.0,Vitória Mandante,2.0
2019-09-07,Corinthians,Ceará,2.0,2.0,Empate,4.0
2019-09-07,Avai,Flamengo,0.0,3.0,Vitória Visitante,3.0
2019-09-07,Vasco,Bahia,0.0,2.0,Vitória Visitante,2.0
2019-09-07,Fortaleza,Fluminense,0.0,1.0,Vitória Visitante,1.0
2019-09-07,Internacional,São Paulo,1.0,0.0,Vitória Mandante,1.0
2019-09-03,Fluminense,Avai,0.0,1.0,Vitória Visitante,1.0
2019-09-01,Cruzeiro,Vasco,1.0,0.0,Vitória Mandante,1.0
2019-09-01,Corinthians,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2019-09-01,Fortaleza,Goias,2.0,0.0,Vitória Mandante,2.0
2019-09-01,Flamengo,Palmeiras,3.0,0.0,Vitória Mandante,3.0
2019-09-01,Internacional,Botafogo RJ,3.0,2.0,Vitória Mandante,5.0
2019-08-31,São Paulo,Grêmio,0.0,0.0,Empate,0.0
2019-08-31,Chapecoense,Santos,0.0,1.0,Vitória Visitante,1.0
2019-08-31,Atl Paranaense,Ceará,1.0,0.0,Vitória Mandante,1.0
2019-08-31,Bahia,CSA,1.0,0.0,Vitória Mandante,1.0
2019-08-27,Botafogo RJ,Chapecoense,0.0,0.0,Empate,0.0
2019-08-25,CSA,Cruzeiro,1.0,1.0,Empate,2.0
2019-08-25,Ceará,Flamengo,0.0,3.0,Vitória Visitante,3.0
2019-08-25,Avai,Corinthians,1.0,1.0,Empate,2.0
2019-08-25,Vasco,São Paulo,2.0,0.0,Vitória Mandante,2.0
2019-08-25,Santos,Fortaleza,3.0,3.0,Empate,6.0
2019-08-25,Goias,Internacional,2.0,1.0,Vitória Mandante,3.0
2019-08-24,Grêmio,Atl Paranaense,2.0,1.0,Vitória Mandante,3.0
2019-08-24,Atlético Mineiro,Bahia,0.0,1.0,Vitória Visitante,1.0
2019-08-21,Atl Paranaense,São Paulo,0.0,1.0,Vitória Visitante,1.0
2019-08-18,Fluminense,CSA,0.0,1.0,Vitória Visitante,1.0
2019-08-18,Grêmio,Palmeiras,1.0,1.0,Empate,2.0
2019-08-18,Bahia,Goias,1.0,1.0,Empate,2.0
2019-08-18,Cruzeiro,Santos,2.0,0.0,Vitória Mandante,2.0
2019-08-18,Chapecoense,Avai,1.0,0.0,Vitória Mandante,1.0
2019-08-18,São Paulo,Ceará,1.0,0.0,Vitória Mandante,1.0
2019-08-17,Vasco,Flamengo,1.0,4.0,Vitória Visitante,5.0
2019-08-17,Atl Paranaense,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2019-08-17,Fortaleza,Internacional,0.0,1.0,Vitória Visitante,1.0
2019-08-17,Corinthians,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2019-08-13,CSA,Fortaleza,0.0,2.0,Vitória Visitante,2.0
2019-08-11,Atlético Mineiro,Fluminense,2.0,1.0,Vitória Mandante,3.0
2019-08-11,Botafogo RJ,Atl Paranaense,2.0,1.0,Vitória Mandante,3.0
2019-08-11,Avai,Cruzeiro,2.0,2.0,Empate,4.0
2019-08-11,Internacional,Corinthians,0.0,0.0,Empate,0.0
2019-08-11,Palmeiras,Bahia,2.0,2.0,Empate,4.0
2019-08-11,Goias,Vasco,0.0,1.0,Vitória Visitante,1.0
2019-08-10,Flamengo,Grêmio,3.0,1.0,Vitória Mandante,4.0
2019-08-10,São Paulo,Santos,3.0,2.0,Vitória Mandante,5.0
2019-08-10,Ceará,Chapecoense,4.0,1.0,Vitória Mandante,5.0
2019-08-07,Corinthians,Goias,2.0,0.0,Vitória Mandante,2.0
2019-08-06,Grêmio,Chapecoense,3.0,3.0,Empate,6.0
2019-08-04,Santos,Goias,6.0,1.0,Vitória Mandante,7.0
2019-08-04,Vasco,CSA,0.0,0.0,Empate,0.0
2019-08-04,Corinthians,Palmeiras,1.0,1.0,Empate,2.0
2019-08-04,Atlético Mineiro,Cruzeiro,2.0,0.0,Vitória Mandante,2.0
2019-08-04,Bahia,Flamengo,3.0,0.0,Vitória Mandante,3.0
2019-08-04,Avai,Botafogo RJ,0.0,2.0,Vitória Visitante,2.0
2019-08-03,Ceará,Fortaleza,2.0,1.0,Vitória Mandante,3.0
2019-08-03,Fluminense,Internacional,2.0,1.0,Vitória Mandante,3.0
