,clube,data,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escanteios,passes_certos_%,total_chutes,chutes_a_gol,chutes_ao_gol_%,gols_por_chute_ao_gol_%,escudo
2,Nantes,2020-08-30,Em casa,V,2.0,1.0,Nîmes,33.0,3.0,4,60.9,7.0,4.0,57.1,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
3,Nantes,2020-09-13,Visitante,D,1.0,2.0,Monaco,43.0,3.0,4,79.3,7.0,2.0,28.6,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
4,Nantes,2020-09-20,Em casa,E,2.0,2.0,Saint-Étienne,58.0,4.0,4,80.9,17.0,3.0,17.6,67.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
5,Nantes,2020-09-25,Visitante,D,0.0,2.0,Lille,46.0,2.0,7,75.5,12.0,8.0,66.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
6,Nantes,2020-10-03,Visitante,D,1.0,2.0,Nice,27.0,3.0,2,71.0,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
7,Nantes,2020-10-18,Em casa,V,3.0,1.0,Brest,39.0,4.0,2,70.4,12.0,6.0,50.0,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
8,Nantes,2020-11-25,Visitante,E,1.0,1.0,Lens,51.0,2.0,2,76.8,10.0,2.0,20.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
9,Nantes,2020-10-31,Em casa,D,0.0,3.0,Paris S-G,37.0,3.0,2,80.9,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
10,Nantes,2020-11-08,Visitante,V,2.0,0.0,Lorient,52.0,2.0,5,72.6,16.0,4.0,25.0,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
11,Nantes,2020-11-22,Em casa,E,1.0,1.0,Metz,66.0,2.0,6,82.7,18.0,5.0,27.8,20.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
12,Nantes,2020-11-28,Visitante,D,1.0,3.0,Marseille,43.0,4.0,7,77.0,6.0,2.0,33.3,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
13,Nantes,2020-12-06,Em casa,D,0.0,4.0,Strasbourg,61.0,4.0,7,84.4,14.0,3.0,21.4,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
14,Nantes,2020-12-13,Em casa,E,1.0,1.0,Dijon,37.0,2.0,4,69.0,16.0,5.0,31.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
15,Nantes,2020-12-16,Visitante,D,2.0,3.0,Reims,54.0,5.0,6,78.7,18.0,7.0,38.9,29.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
16,Nantes,2020-12-20,Em casa,E,1.0,1.0,Angers,60.0,2.0,5,79.4,9.0,2.0,22.2,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
17,Nantes,2020-12-23,Visitante,D,0.0,3.0,Lyon,35.0,3.0,7,80.3,18.0,3.0,16.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
18,Nantes,2021-01-06,Em casa,E,0.0,0.0,Rennes,28.0,0.0,6,71.5,7.0,2.0,28.6,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
19,Nantes,2021-01-09,Visitante,E,1.0,1.0,Montpellier,52.0,2.0,8,83.2,12.0,4.0,33.3,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
20,Nantes,2021-01-17,Em casa,E,1.0,1.0,Lens,41.0,2.0,2,72.7,8.0,1.0,12.5,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
21,Nantes,2021-01-24,Visitante,D,0.0,2.0,Metz,57.0,2.0,6,80.8,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
22,Nantes,2021-01-31,Em casa,D,1.0,2.0,Monaco,32.0,3.0,2,72.6,9.0,3.0,33.3,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
23,Nantes,2021-02-03,Visitante,E,1.0,1.0,Saint-Étienne,49.0,2.0,5,72.3,12.0,6.0,50.0,17.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
24,Nantes,2021-02-07,Em casa,D,0.0,2.0,Lille,44.0,2.0,4,74.3,6.0,1.0,16.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
25,Nantes,2021-02-14,Visitante,V,3.0,1.0,Angers,34.0,4.0,2,67.4,6.0,2.0,33.3,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
26,Nantes,2021-02-20,Em casa,E,1.0,1.0,Marseille,35.0,2.0,2,64.5,6.0,1.0,16.7,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
27,Nantes,2021-02-28,Visitante,E,1.0,1.0,Nîmes,38.0,2.0,8,65.6,8.0,1.0,12.5,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
28,Nantes,2021-03-03,Em casa,D,1.0,2.0,Reims,49.0,3.0,6,75.3,12.0,5.0,41.7,20.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
1,Dijon,2020-08-22,Em casa,D,0.0,1.0,Angers,54.0,1.0,3,86.3,8.0,1.0,12.5,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
2,Dijon,2020-08-28,Visitante,D,1.0,4.0,Lyon,37.0,5.0,2,74.5,6.0,2.0,33.3,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
3,Dijon,2020-09-13,Em casa,D,0.0,2.0,Brest,49.0,2.0,5,81.9,7.0,3.0,42.9,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
4,Dijon,2020-09-20,Visitante,D,0.0,1.0,Strasbourg,43.0,1.0,2,79.6,5.0,2.0,40.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
5,Dijon,2020-09-27,Em casa,E,2.0,2.0,Montpellier,39.0,4.0,6,70.0,15.0,6.0,40.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
6,Dijon,2020-10-04,Visitante,D,0.0,3.0,Bordeaux,50.0,3.0,4,82.3,5.0,1.0,20.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
7,Dijon,2020-10-16,Em casa,E,1.0,1.0,Rennes,40.0,2.0,3,77.4,13.0,4.0,30.8,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
8,Dijon,2020-10-24,Visitante,D,0.0,4.0,Paris S-G,45.0,4.0,10,85.9,17.0,3.0,17.6,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
9,Dijon,2020-11-01,Em casa,E,0.0,0.0,Lorient,53.0,0.0,9,77.1,11.0,2.0,18.2,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
10,Dijon,2020-11-08,Visitante,E,1.0,1.0,Metz,56.0,2.0,6,82.6,14.0,6.0,42.9,17.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
11,Dijon,2020-11-22,Em casa,D,0.0,1.0,Lens,53.0,1.0,8,80.2,11.0,3.0,27.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
12,Dijon,2020-11-29,Visitante,V,3.0,1.0,Nice,38.0,4.0,1,79.2,9.0,4.0,44.4,75.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
13,Dijon,2020-12-06,Em casa,E,0.0,0.0,Saint-Étienne,41.0,0.0,7,67.5,5.0,1.0,20.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
14,Dijon,2020-12-13,Visitante,E,1.0,1.0,Nantes,63.0,2.0,4,80.3,13.0,3.0,23.1,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
15,Dijon,2020-12-16,Em casa,D,0.0,2.0,Lille,46.0,2.0,5,81.5,6.0,1.0,16.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
16,Dijon,2020-12-20,Em casa,D,0.0,1.0,Monaco,53.0,1.0,2,79.4,12.0,1.0,8.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
17,Dijon,2020-12-23,Visitante,V,3.0,1.0,Nîmes,54.0,4.0,3,79.0,15.0,4.0,26.7,75.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
18,Dijon,2021-01-06,Visitante,E,0.0,0.0,Reims,43.0,0.0,5,76.3,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
19,Dijon,2021-01-09,Em casa,E,0.0,0.0,Marseille,42.0,0.0,0,74.8,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
20,Dijon,2021-01-27,Visitante,D,2.0,3.0,Lorient,54.0,5.0,6,73.5,7.0,2.0,28.6,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
21,Dijon,2021-01-24,Em casa,E,1.0,1.0,Strasbourg,50.0,2.0,3,75.1,5.0,3.0,60.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
22,Dijon,2021-01-31,Visitante,D,0.0,1.0,Lille,41.0,1.0,2,78.4,10.0,2.0,20.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
23,Dijon,2021-02-03,Em casa,D,0.0,1.0,Lyon,38.0,1.0,1,78.7,14.0,2.0,14.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
24,Dijon,2021-02-07,Visitante,D,2.0,4.0,Montpellier,42.0,6.0,4,76.9,12.0,4.0,33.3,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
25,Dijon,2021-02-14,Em casa,D,0.0,2.0,Nîmes,49.0,2.0,3,78.3,10.0,3.0,30.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
26,Dijon,2021-02-21,Visitante,D,1.0,2.0,Lens,46.0,3.0,4,76.4,12.0,3.0,25.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
27,Dijon,2021-02-27,Em casa,D,0.0,4.0,Paris S-G,40.0,4.0,2,85.4,5.0,1.0,20.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
28,Dijon,2021-03-03,Visitante,D,1.0,3.0,Brest,51.0,4.0,5,82.4,8.0,2.0,25.0,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/8dfb7350.png
