data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante
20/02/2021,Atlético Madrid,Levante,0,2,Vitória Visitante,0,1,A,28,6,11,1,12,2,10,15,2,3,0,0
20/02/2021,Valencia,Celta Vigo,2,0,Vitória Mandante,0,0,D,10,5,3,2,6,1,9,19,2,3,0,1
20/02/2021,Valladolid,Real Madrid,0,1,Vitória Visitante,0,0,D,9,10,5,2,4,5,13,11,4,2,0,0
21/02/2021,Barcelona,Cádiz,1,1,Empate,1,0,H,20,3,4,1,8,0,13,12,0,2,0,0
21/02/2021,Real Sociedad,Alavés,4,0,Vitória Mandante,1,0,H,8,7,4,2,4,3,17,16,3,2,0,0
21/02/2021,Huesca,Granada,3,2,Vitória Mandante,3,1,H,15,8,6,5,5,2,13,14,3,3,0,1
21/02/2021,Athletic Club,Villarreal,1,1,Empate,1,1,D,18,3,8,2,6,0,12,12,2,2,0,0
22/02/2021,Osasuna,Sevilla,0,2,Vitória Visitante,0,1,A,6,10,0,5,3,5,14,15,2,2,0,0
24/02/2021,Barcelona,Elche,3,0,Vitória Mandante,0,0,D,9,6,5,1,6,3,8,8,0,0,0,0
26/02/2021,Levante,Athletic Club,1,1,Empate,1,0,H,10,11,4,5,2,10,11,13,3,1,0,1
27/02/2021,Eibar,Huesca,1,1,Empate,0,0,D,17,4,3,1,6,2,19,11,2,2,0,0
27/02/2021,Sevilla,Barcelona,0,2,Vitória Visitante,0,1,A,4,9,2,5,3,3,20,9,5,2,0,0
27/02/2021,Alavés,Osasuna,0,1,Vitória Visitante,0,0,D,4,6,1,3,5,2,18,20,3,4,0,0
27/02/2021,Getafe,Valencia,3,0,Vitória Mandante,1,0,H,15,5,4,0,3,6,21,12,5,2,0,1
28/02/2021,Celta Vigo,Valladolid,1,1,Empate,0,0,D,11,7,2,3,3,5,20,20,3,5,0,0
28/02/2021,Cádiz,Betis,0,1,Vitória Visitante,0,0,D,5,9,3,4,3,7,9,13,1,2,0,0
28/02/2021,Granada,Elche,2,1,Vitória Mandante,1,1,D,13,12,4,4,5,5,14,12,3,2,0,0
28/02/2021,Villarreal,Atlético Madrid,0,2,Vitória Visitante,0,1,A,19,6,6,5,10,2,15,19,2,3,0,0
01/03/2021,Real Madrid,Real Sociedad,1,1,Empate,0,0,D,21,6,2,2,13,4,5,10,0,1,0,0
05/03/2021,Valencia,Villarreal,2,1,Vitória Mandante,0,1,A,25,10,4,5,5,3,12,10,4,3,0,0
06/03/2021,Valladolid,Getafe,2,1,Vitória Mandante,2,1,H,4,9,3,2,1,6,16,19,2,2,0,1
06/03/2021,Elche,Sevilla,2,1,Vitória Mandante,0,0,D,6,11,3,3,6,3,16,11,4,0,0,0
06/03/2021,Cádiz,Eibar,1,0,Vitória Mandante,1,0,H,6,16,2,1,0,12,7,11,2,2,0,0
06/03/2021,Osasuna,Barcelona,0,2,Vitória Visitante,0,1,A,10,13,3,6,3,4,4,12,0,2,0,0
07/03/2021,Huesca,Celta Vigo,3,4,Vitória Visitante,2,2,D,19,10,7,7,6,3,12,21,0,2,0,0
07/03/2021,Atlético Madrid,Real Madrid,1,1,Empate,1,0,H,11,18,5,8,1,6,19,9,5,1,0,0
07/03/2021,Real Sociedad,Levante,1,0,Vitória Mandante,1,0,H,25,6,8,1,7,5,13,14,0,2,0,0
07/03/2021,Athletic Club,Granada,2,1,Vitória Mandante,1,0,H,7,13,5,3,6,9,10,10,2,2,0,0
08/03/2021,Betis,Alavés,3,2,Vitória Mandante,0,2,A,23,4,8,3,12,1,13,11,0,3,0,0
10/03/2021,Atlético Madrid,Athletic Club,2,1,Vitória Mandante,1,1,D,11,4,5,2,5,4,12,13,2,2,0,0
12/03/2021,Levante,Valencia,1,0,Vitória Mandante,1,0,H,11,11,3,2,3,3,17,13,3,4,0,0
13/03/2021,Alavés,Cádiz,1,1,Empate,1,0,H,9,9,3,1,2,5,22,6,3,3,1,0
13/03/2021,Real Madrid,Elche,2,1,Vitória Mandante,0,0,D,17,3,4,2,6,1,11,16,1,1,0,0
13/03/2021,Osasuna,Valladolid,0,0,Empate,0,0,D,14,12,2,2,7,3,12,9,2,3,0,0
13/03/2021,Getafe,Atlético Madrid,0,0,Empate,0,0,D,11,15,2,7,3,11,9,17,1,4,1,0
14/03/2021,Celta Vigo,Athletic Club,0,0,Empate,0,0,D,13,6,3,1,1,3,20,13,3,1,0,0
14/03/2021,Granada,Real Sociedad,1,0,Vitória Mandante,0,0,D,7,7,2,1,4,6,23,16,2,3,0,0
14/03/2021,Eibar,Villarreal,1,3,Vitória Visitante,0,2,A,16,13,7,8,7,2,12,9,2,2,0,1
14/03/2021,Sevilla,Betis,1,0,Vitória Mandante,1,0,H,9,13,3,3,3,6,12,14,3,5,0,0
15/03/2021,Barcelona,Huesca,4,1,Vitória Mandante,2,1,H,12,8,5,4,7,3,8,13,0,2,0,0
17/03/2021,Sevilla,Elche,2,0,Vitória Mandante,1,0,H,13,11,8,5,4,1,9,8,2,1,0,0
19/03/2021,Betis,Levante,2,0,Vitória Mandante,0,0,D,15,7,6,1,4,1,14,10,2,0,0,0
20/03/2021,Athletic Club,Eibar,1,1,Empate,1,1,D,18,4,4,2,10,1,5,15,1,1,0,0
20/03/2021,Celta Vigo,Real Madrid,1,3,Vitória Visitante,1,2,A,8,16,3,4,1,7,23,13,3,4,0,0
20/03/2021,Huesca,Osasuna,0,0,Empate,0,0,D,15,7,3,2,5,1,9,13,1,2,0,0
20/03/2021,Valladolid,Sevilla,1,1,Empate,1,0,H,3,12,2,4,2,8,17,10,3,1,0,0
21/03/2021,Getafe,Elche,1,1,Empate,0,1,A,12,6,5,2,4,8,17,21,3,7,0,0
21/03/2021,Valencia,Granada,2,1,Vitória Mandante,1,0,H,18,15,9,3,3,4,11,11,0,3,0,0
21/03/2021,Villarreal,Cádiz,2,1,Vitória Mandante,1,0,H,13,9,4,3,5,6,14,6,3,3,0,0
21/03/2021,Atlético Madrid,Alavés,1,0,Vitória Mandante,0,0,D,8,9,4,3,5,5,17,12,3,3,0,0
21/03/2021,Real Sociedad,Barcelona,1,6,Vitória Visitante,0,2,A,10,14,5,10,1,1,11,12,3,2,0,0
16/08/2019,Athletic Club,Barcelona,1,0,Vitória Mandante,0,0,D,11,11,5,2,3,8,14,9,1,1,0,0
17/08/2019,Celta Vigo,Real Madrid,1,3,Vitória Visitante,0,1,A,7,17,4,11,6,4,17,12,5,2,0,1
17/08/2019,Valencia,Real Sociedad,1,1,Empate,0,0,D,14,12,6,3,3,3,13,14,4,4,1,0
17/08/2019,Mallorca,Eibar,2,1,Vitória Mandante,1,0,H,16,11,4,5,9,3,13,14,2,3,0,0
17/08/2019,Leganes,Osasuna,0,1,Vitória Visitante,0,0,D,13,4,2,2,8,0,17,11,1,4,1,0
17/08/2019,Villarreal,Granada,4,4,Empate,1,1,D,12,14,7,7,2,7,10,16,3,1,0,0
18/08/2019,Alavés,Levante,1,0,Vitória Mandante,0,0,D,9,16,2,4,2,9,18,15,2,1,0,0
18/08/2019,Espanol,Sevilla,0,2,Vitória Visitante,0,1,A,7,12,2,4,8,4,11,17,2,2,0,0
18/08/2019,Betis,Valladolid,1,2,Vitória Visitante,0,0,D,13,14,4,3,6,1,11,19,2,6,1,0
18/08/2019,Atlético Madrid,Getafe,1,0,Vitória Mandante,1,0,H,5,6,5,0,3,4,19,22,3,4,1,1
23/08/2019,Granada,Sevilla,0,1,Vitória Visitante,0,0,D,12,11,0,6,6,6,13,14,1,1,0,0
23/08/2019,Levante,Villarreal,2,1,Vitória Mandante,0,1,A,16,23,4,6,7,3,5,9,1,2,0,0
24/08/2019,Osasuna,Eibar,0,0,Empate,0,0,D,6,12,2,0,6,6,15,12,4,4,0,0
24/08/2019,Real Madrid,Valladolid,1,1,Empate,0,0,D,22,9,4,2,4,3,12,11,2,2,0,0
24/08/2019,Celta Vigo,Valencia,1,0,Vitória Mandante,1,0,H,11,9,6,1,6,4,8,12,1,2,0,0
24/08/2019,Getafe,Athletic Club,1,1,Empate,1,1,D,6,4,2,2,4,6,15,11,2,1,0,0
25/08/2019,Alavés,Espanol,0,0,Empate,0,0,D,10,5,2,1,3,5,13,10,3,1,0,0
25/08/2019,Mallorca,Real Sociedad,0,1,Vitória Visitante,0,0,D,12,12,4,4,5,5,16,12,1,2,0,0
25/08/2019,Leganes,Atlético Madrid,0,1,Vitória Visitante,0,0,D,10,6,4,4,9,4,12,13,4,5,0,0
25/08/2019,Barcelona,Betis,5,2,Vitória Mandante,1,1,D,20,4,7,3,11,0,14,12,1,1,0,0
30/08/2019,Sevilla,Celta Vigo,1,1,Empate,0,0,D,19,2,5,1,9,1,16,9,4,2,0,0
30/08/2019,Athletic Club,Real Sociedad,2,0,Vitória Mandante,2,0,H,15,2,5,2,3,0,17,17,2,3,0,0
31/08/2019,Osasuna,Barcelona,2,2,Empate,1,0,H,15,8,5,4,3,2,16,9,3,4,0,0
31/08/2019,Getafe,Alavés,1,1,Empate,1,1,D,15,5,1,1,4,2,11,17,3,1,0,0
31/08/2019,Levante,Valladolid,2,0,Vitória Mandante,0,0,D,16,15,3,4,6,6,9,10,2,2,0,0
31/08/2019,Betis,Leganes,2,1,Vitória Mandante,0,0,D,17,19,5,7,11,8,14,15,4,2,0,0
01/09/2019,Valencia,Mallorca,2,0,Vitória Mandante,1,0,H,9,12,4,1,7,4,6,19,0,1,0,0
01/09/2019,Atlético Madrid,Eibar,3,2,Vitória Mandante,1,2,A,7,6,3,2,1,1,9,15,0,3,0,0
01/09/2019,Espanol,Granada,0,3,Vitória Visitante,0,1,A,15,14,3,6,8,6,6,13,2,3,0,0
01/09/2019,Villarreal,Real Madrid,2,2,Empate,1,1,D,10,17,5,5,1,8,8,14,1,4,0,1
13/09/2019,Mallorca,Athletic Club,0,0,Empate,0,0,D,10,11,1,5,4,6,15,18,4,3,0,0
14/09/2019,Real Madrid,Levante,3,2,Vitória Mandante,3,0,H,25,8,11,3,9,6,13,10,2,2,0,0
14/09/2019,Leganes,Villarreal,0,3,Vitória Visitante,0,2,A,10,8,4,4,8,6,14,11,2,0,0,0
14/09/2019,Real Sociedad,Atlético Madrid,2,0,Vitória Mandante,0,0,D,14,12,5,2,5,5,13,10,1,3,0,0
14/09/2019,Barcelona,Valencia,5,2,Vitória Mandante,2,1,H,17,9,10,3,2,5,11,11,1,4,0,0
15/09/2019,Eibar,Espanol,1,2,Vitória Visitante,0,0,D,11,7,1,2,7,2,14,16,2,4,0,1
15/09/2019,Alavés,Sevilla,0,1,Vitória Visitante,0,1,A,7,19,0,7,2,6,13,7,5,5,0,0
15/09/2019,Celta Vigo,Granada,0,2,Vitória Visitante,0,1,A,4,13,0,3,3,5,11,13,4,2,2,0
15/09/2019,Valladolid,Osasuna,1,1,Empate,0,0,D,11,17,1,5,10,6,9,10,0,1,0,0
15/09/2019,Betis,Getafe,1,1,Empate,0,1,A,7,12,2,4,5,6,11,28,3,6,2,0
20/09/2019,Osasuna,Betis,0,0,Empate,0,0,D,12,7,6,2,9,4,15,9,1,2,0,0
21/09/2019,Villarreal,Valladolid,2,0,Vitória Mandante,0,0,D,18,7,6,3,4,8,12,8,2,1,0,0
21/09/2019,Levante,Eibar,0,0,Empate,0,0,D,13,18,4,4,6,7,9,11,0,2,0,0
21/09/2019,Atlético Madrid,Celta Vigo,0,0,Empate,0,0,D,20,6,5,3,13,3,14,12,3,5,0,0
21/09/2019,Granada,Barcelona,2,0,Vitória Mandante,1,0,H,9,8,4,1,4,5,22,12,3,2,0,0
22/09/2019,Getafe,Mallorca,4,2,Vitória Mandante,2,0,H,14,7,5,3,7,2,15,17,4,5,0,0
22/09/2019,Espanol,Real Sociedad,1,3,Vitória Visitante,0,2,A,17,10,3,5,5,7,7,12,1,0,0,0
22/09/2019,Valencia,Leganes,1,1,Empate,1,1,D,13,13,4,4,6,6,14,23,3,4,0,0
22/09/2019,Athletic Club,Alavés,2,0,Vitória Mandante,1,0,H,13,5,4,1,3,2,11,19,1,4,0,0
22/09/2019,Sevilla,Real Madrid,0,1,Vitória Visitante,0,0,D,9,7,0,4,9,6,16,15,3,2,0,0
24/09/2019,Valladolid,Granada,1,1,Empate,1,1,D,9,6,5,4,6,3,21,18,3,2,0,0
24/09/2019,Betis,Levante,3,1,Vitória Mandante,1,1,D,17,17,5,3,5,2,11,11,2,2,0,0
24/09/2019,Barcelona,Villarreal,2,1,Vitória Mandante,2,1,H,8,11,4,3,6,5,4,13,4,2,0,0
25/09/2019,Leganes,Athletic Club,1,1,Empate,0,0,D,7,9,3,2,4,5,11,12,0,1,0,0
25/09/2019,Mallorca,Atlético Madrid,0,2,Vitória Visitante,0,1,A,9,13,3,3,8,5,8,15,3,5,0,1
25/09/2019,Valencia,Getafe,3,3,Empate,3,1,H,8,18,4,5,4,5,14,26,1,4,0,0
25/09/2019,Real Madrid,Osasuna,2,0,Vitória Mandante,1,0,H,15,4,4,0,7,5,13,13,2,2,0,0
26/09/2019,Eibar,Sevilla,3,2,Vitória Mandante,0,2,A,11,7,4,4,3,1,11,19,3,4,0,0
26/09/2019,Celta Vigo,Espanol,1,1,Empate,0,0,D,14,10,3,4,6,4,5,17,2,5,0,0
26/09/2019,Real Sociedad,Alavés,3,0,Vitória Mandante,3,0,H,21,5,7,0,5,3,7,20,1,4,0,1
27/09/2019,Villarreal,Betis,5,1,Vitória Mandante,1,0,H,17,11,10,6,3,7,13,8,2,2,0,0
28/09/2019,Athletic Club,Valencia,0,1,Vitória Visitante,0,1,A,14,10,3,6,7,7,14,12,2,5,0,0
28/09/2019,Getafe,Barcelona,0,2,Vitória Visitante,0,1,A,8,10,1,6,4,1,23,17,4,4,0,1
28/09/2019,Granada,Leganes,1,0,Vitória Mandante,1,0,H,11,15,4,6,8,3,19,12,3,4,0,0
28/09/2019,Atlético Madrid,Real Madrid,0,0,Empate,0,0,D,7,14,1,3,5,7,14,14,1,2,0,0
29/09/2019,Espanol,Valladolid,0,2,Vitória Visitante,0,1,A,16,9,2,6,4,3,16,13,2,0,1,0
29/09/2019,Eibar,Celta Vigo,2,0,Vitória Mandante,0,0,D,7,3,3,2,6,5,17,15,3,1,0,0
29/09/2019,Alavés,Mallorca,2,0,Vitória Mandante,0,0,D,11,5,6,1,4,1,16,14,2,3,0,0
29/09/2019,Levante,Osasuna,1,1,Empate,1,0,H,10,18,5,3,7,11,12,12,6,0,1,0
29/09/2019,Sevilla,Real Sociedad,3,2,Vitória Mandante,1,1,D,21,5,8,2,7,0,9,8,1,1,0,0
04/10/2019,Betis,Eibar,1,1,Empate,0,1,A,12,8,3,2,4,9,7,20,3,6,0,1
05/10/2019,Leganes,Levante,1,2,Vitória Visitante,0,1,A,25,9,10,2,9,4,10,7,3,5,0,0
05/10/2019,Real Madrid,Granada,4,2,Vitória Mandante,2,0,H,17,8,10,5,6,2,12,18,4,5,0,0
05/10/2019,Valencia,Alavés,2,1,Vitória Mandante,1,0,H,11,10,3,4,4,7,7,16,1,3,0,0
05/10/2019,Osasuna,Villarreal,2,1,Vitória Mandante,0,1,A,16,16,4,5,8,9,9,15,2,2,0,0
06/10/2019,Mallorca,Espanol,2,0,Vitória Mandante,1,0,H,9,11,3,3,2,4,11,11,1,3,0,0
06/10/2019,Celta Vigo,Athletic Club,1,0,Vitória Mandante,0,0,D,13,6,2,2,6,4,8,20,0,5,0,0
06/10/2019,Valladolid,Atlético Madrid,0,0,Empate,0,0,D,5,9,1,1,3,4,15,14,6,4,0,0
06/10/2019,Real Sociedad,Getafe,1,2,Vitória Visitante,1,0,H,6,13,3,4,3,8,20,15,2,4,1,0
06/10/2019,Barcelona,Sevilla,4,0,Vitória Mandante,3,0,H,15,16,8,4,7,10,10,12,5,3,2,0
18/10/2019,Granada,Osasuna,1,0,Vitória Mandante,1,0,H,6,9,2,4,2,7,12,17,2,8,0,1
19/10/2019,Eibar,Barcelona,0,3,Vitória Visitante,0,1,A,5,9,0,4,2,2,16,14,5,0,0,0
19/10/2019,Atlético Madrid,Valencia,1,1,Empate,1,0,H,15,11,4,3,2,4,18,12,2,1,0,1
19/10/2019,Getafe,Leganes,2,0,Vitória Mandante,0,0,D,5,7,2,3,2,3,17,19,1,4,0,0
19/10/2019,Mallorca,Real Madrid,1,0,Vitória Mandante,1,0,H,5,13,1,4,4,4,20,14,2,2,0,1
20/10/2019,Alavés,Celta Vigo,2,0,Vitória Mandante,0,0,D,12,14,5,2,4,6,20,5,5,1,0,0
20/10/2019,Real Sociedad,Betis,3,1,Vitória Mandante,2,1,H,18,12,6,5,11,2,23,12,4,2,0,0
20/10/2019,Espanol,Villarreal,0,1,Vitória Visitante,0,1,A,18,11,3,5,7,3,11,14,2,1,0,0
20/10/2019,Athletic Club,Valladolid,1,1,Empate,1,0,H,19,9,7,3,3,4,12,9,2,3,0,0
20/10/2019,Sevilla,Levante,1,0,Vitória Mandante,0,0,D,19,12,5,5,9,1,10,11,2,2,0,0
25/10/2019,Villarreal,Alavés,4,1,Vitória Mandante,1,0,H,19,12,8,3,5,4,12,13,2,2,0,0
26/10/2019,Leganes,Mallorca,1,0,Vitória Mandante,1,0,H,9,9,3,1,4,5,19,13,4,1,0,0
26/10/2019,Valladolid,Eibar,2,0,Vitória Mandante,2,0,H,8,13,4,3,4,3,13,13,1,2,0,0
26/10/2019,Atlético Madrid,Athletic Club,2,0,Vitória Mandante,1,0,H,9,9,2,2,7,7,14,9,2,2,0,0
27/10/2019,Celta Vigo,Real Sociedad,0,1,Vitória Visitante,0,0,D,9,9,1,4,3,7,20,12,5,2,1,0
27/10/2019,Granada,Betis,1,0,Vitória Mandante,0,0,D,13,12,3,0,4,2,13,8,3,4,0,0
27/10/2019,Levante,Espanol,0,1,Vitória Visitante,0,1,A,7,14,3,3,4,7,10,26,2,3,0,0
27/10/2019,Sevilla,Getafe,2,0,Vitória Mandante,0,0,D,15,9,8,4,5,0,13,18,2,3,0,0
27/10/2019,Osasuna,Valencia,3,1,Vitória Mandante,1,1,D,21,2,13,1,6,1,8,6,1,1,0,1
29/10/2019,Alavés,Atlético Madrid,1,1,Empate,0,0,D,11,9,3,3,4,1,23,16,3,3,0,0
29/10/2019,Barcelona,Valladolid,5,1,Vitória Mandante,3,1,H,18,9,9,1,6,3,9,14,0,3,0,0
30/10/2019,Real Sociedad,Levante,1,2,Vitória Visitante,0,2,A,17,13,5,4,9,5,15,12,3,4,0,0
30/10/2019,Valencia,Sevilla,1,1,Empate,0,1,A,10,10,3,1,6,1,12,17,6,3,0,0
30/10/2019,Athletic Club,Espanol,3,0,Vitória Mandante,2,0,H,7,12,5,5,2,5,13,20,0,1,0,0
30/10/2019,Betis,Celta Vigo,2,1,Vitória Mandante,1,0,H,11,18,7,5,5,10,16,17,6,1,0,0
30/10/2019,Real Madrid,Leganes,5,0,Vitória Mandante,3,0,H,22,5,11,3,8,3,12,12,1,5,0,0
31/10/2019,Eibar,Villarreal,2,1,Vitória Mandante,0,0,D,25,9,8,2,8,3,11,12,0,3,0,0
31/10/2019,Mallorca,Osasuna,2,2,Empate,1,0,H,11,12,3,4,5,3,9,10,1,5,0,0
31/10/2019,Getafe,Granada,3,1,Vitória Mandante,2,0,H,8,10,3,2,2,3,22,11,5,5,0,0
02/11/2019,Espanol,Valencia,1,2,Vitória Visitante,1,0,H,13,11,4,4,5,5,20,14,0,1,0,0
02/11/2019,Levante,Barcelona,3,1,Vitória Mandante,0,1,A,9,9,3,6,2,3,9,13,1,6,0,0
02/11/2019,Sevilla,Atlético Madrid,1,1,Empate,1,0,H,11,14,4,5,6,3,13,16,4,3,0,0
02/11/2019,Real Madrid,Betis,0,0,Empate,0,0,D,22,13,7,3,9,4,11,17,2,4,0,0
03/11/2019,Valladolid,Mallorca,3,0,Vitória Mandante,1,0,H,12,14,6,1,2,6,15,20,5,4,0,0
03/11/2019,Villarreal,Athletic Club,0,0,Empate,0,0,D,11,12,7,2,8,10,10,8,2,0,0,0
03/11/2019,Osasuna,Alavés,4,2,Vitória Mandante,3,1,H,19,11,6,3,5,1,13,17,4,2,0,0
03/11/2019,Celta Vigo,Getafe,0,1,Vitória Visitante,0,1,A,6,9,2,5,4,4,6,19,3,3,0,0
03/11/2019,Leganes,Eibar,1,2,Vitória Visitante,1,1,D,12,7,5,4,4,2,16,20,5,2,0,0
03/11/2019,Granada,Real Sociedad,1,2,Vitória Visitante,1,1,D,5,9,3,5,4,5,15,19,0,2,0,0
08/11/2019,Real Sociedad,Leganes,1,1,Empate,0,0,D,11,6,5,2,5,1,14,23,2,6,0,1
09/11/2019,Alavés,Valladolid,3,0,Vitória Mandante,2,0,H,14,7,5,1,6,7,21,16,3,3,0,0
09/11/2019,Valencia,Granada,2,0,Vitória Mandante,0,0,D,12,13,4,1,7,4,11,15,0,5,0,0
09/11/2019,Eibar,Real Madrid,0,4,Vitória Visitante,0,3,A,14,10,1,5,6,6,9,8,0,0,0,0
09/11/2019,Barcelona,Celta Vigo,4,1,Vitória Mandante,2,1,H,10,6,7,5,2,2,18,14,4,1,0,0
10/11/2019,Mallorca,Villarreal,3,1,Vitória Mandante,2,0,H,5,22,3,6,2,5,18,17,2,3,0,0
10/11/2019,Athletic Club,Levante,2,1,Vitória Mandante,0,1,A,23,8,10,2,10,2,13,13,3,2,0,0
10/11/2019,Atlético Madrid,Espanol,3,1,Vitória Mandante,1,1,D,18,10,5,1,9,2,12,15,2,2,0,0
10/11/2019,Getafe,Osasuna,0,0,Empate,0,0,D,14,4,5,1,9,5,15,16,2,4,0,0
10/11/2019,Betis,Sevilla,1,2,Vitória Visitante,1,1,D,18,10,5,6,4,4,12,21,2,3,0,0
22/11/2019,Levante,Mallorca,2,1,Vitória Mandante,0,0,D,13,14,6,7,3,6,13,9,2,1,1,0
23/11/2019,Leganes,Barcelona,1,2,Vitória Visitante,1,0,H,9,11,4,6,0,6,11,10,1,2,0,0
23/11/2019,Betis,Valencia,2,1,Vitória Mandante,1,1,D,25,9,8,3,5,4,9,13,2,2,0,0
23/11/2019,Granada,Atlético Madrid,1,1,Empate,0,0,D,9,17,3,6,2,8,15,17,4,3,0,0
23/11/2019,Real Madrid,Real Sociedad,3,1,Vitória Mandante,1,1,D,18,11,10,6,4,3,13,16,1,1,0,0
24/11/2019,Espanol,Getafe,1,1,Empate,1,1,D,6,11,2,2,3,3,23,12,3,4,0,0
24/11/2019,Osasuna,Athletic Club,1,2,Vitória Visitante,0,1,A,12,6,7,4,6,2,15,18,4,3,0,0
24/11/2019,Eibar,Alavés,0,2,Vitória Visitante,0,0,D,18,7,7,5,10,4,10,11,1,2,0,0
24/11/2019,Villarreal,Celta Vigo,1,3,Vitória Visitante,0,0,D,15,11,1,7,8,2,12,9,3,2,0,0
24/11/2019,Valladolid,Sevilla,0,1,Vitória Visitante,0,1,A,7,4,1,2,8,4,13,25,3,4,0,1
29/11/2019,Celta Vigo,Valladolid,0,0,Empate,0,0,D,13,9,5,2,11,3,11,17,1,3,0,0
30/11/2019,Alavés,Real Madrid,1,2,Vitória Visitante,0,0,D,8,12,2,6,9,4,18,11,4,3,0,0
30/11/2019,Real Sociedad,Eibar,4,1,Vitória Mandante,1,1,D,15,10,4,4,6,4,8,12,1,4,0,0
30/11/2019,Mallorca,Betis,1,2,Vitória Visitante,0,2,A,16,15,7,3,6,5,16,15,3,4,1,0
30/11/2019,Valencia,Villarreal,2,1,Vitória Mandante,0,0,D,13,24,7,7,6,4,8,17,1,2,0,0
01/12/2019,Sevilla,Leganes,1,0,Vitória Mandante,0,0,D,16,8,8,4,7,4,16,7,3,3,0,0
01/12/2019,Athletic Club,Granada,2,0,Vitória Mandante,1,0,H,14,8,6,1,4,3,18,16,5,4,0,0
01/12/2019,Espanol,Osasuna,2,4,Vitória Visitante,1,0,H,12,14,5,8,2,3,12,16,1,4,0,1
01/12/2019,Getafe,Levante,4,0,Vitória Mandante,0,0,D,13,7,9,2,6,7,22,14,2,3,0,0
01/12/2019,Atlético Madrid,Barcelona,0,1,Vitória Visitante,0,0,D,17,13,2,5,9,5,12,11,4,4,0,0
06/12/2019,Villarreal,Atlético Madrid,0,0,Empate,0,0,D,23,18,3,3,11,6,11,11,2,1,0,0
07/12/2019,Real Madrid,Espanol,2,0,Vitória Mandante,1,0,H,18,6,8,2,5,3,15,13,4,3,1,0
07/12/2019,Granada,Alavés,3,0,Vitória Mandante,0,0,D,13,5,3,1,6,2,16,17,1,4,0,2
07/12/2019,Levante,Valencia,2,4,Vitória Visitante,2,1,H,17,10,6,6,5,1,14,14,5,2,1,0
07/12/2019,Barcelona,Mallorca,5,2,Vitória Mandante,4,1,H,25,9,17,3,8,4,15,10,3,0,0,0
08/12/2019,Eibar,Getafe,0,1,Vitória Visitante,0,0,D,6,6,3,3,3,8,16,15,5,1,1,0
08/12/2019,Betis,Athletic Club,3,2,Vitória Mandante,3,1,H,10,8,6,2,3,3,12,15,2,4,0,0
08/12/2019,Valladolid,Real Sociedad,0,0,Empate,0,0,D,4,16,2,2,1,4,10,19,0,4,0,0
08/12/2019,Leganes,Celta Vigo,3,2,Vitória Mandante,2,0,H,15,9,8,4,3,5,14,11,3,3,0,1
08/12/2019,Osasuna,Sevilla,1,1,Empate,1,1,D,10,13,1,4,2,6,22,10,4,4,1,0
13/12/2019,Alavés,Leganes,1,1,Empate,0,1,A,10,3,3,1,2,0,14,17,2,3,0,0
14/12/2019,Granada,Levante,1,2,Vitória Visitante,0,0,D,18,13,4,6,8,6,14,12,4,3,0,0
14/12/2019,Real Sociedad,Barcelona,2,2,Empate,1,1,D,19,9,5,5,8,5,7,8,0,1,0,0
14/12/2019,Athletic Club,Eibar,0,0,Empate,0,0,D,8,8,3,2,6,7,7,12,3,3,0,0
14/12/2019,Atlético Madrid,Osasuna,2,0,Vitória Mandante,0,0,D,19,15,9,3,6,5,16,10,2,1,0,0
15/12/2019,Getafe,Valladolid,2,0,Vitória Mandante,1,0,H,7,10,3,3,4,3,28,10,3,3,0,0
15/12/2019,Celta Vigo,Mallorca,2,2,Empate,1,1,D,18,8,7,2,3,3,14,16,3,5,0,1
15/12/2019,Espanol,Betis,2,2,Empate,2,1,H,16,10,4,5,7,5,26,13,4,1,0,0
15/12/2019,Sevilla,Villarreal,1,2,Vitória Visitante,0,1,A,24,9,5,3,14,2,12,11,2,0,0,0
15/12/2019,Valencia,Real Madrid,1,1,Empate,0,0,D,9,19,6,6,1,2,11,15,1,2,0,0
18/12/2019,Barcelona,Real Madrid,0,0,Empate,0,0,D,9,17,2,4,2,6,5,17,3,5,0,0
20/12/2019,Eibar,Granada,3,0,Vitória Mandante,2,0,H,21,12,7,1,5,5,17,13,3,3,0,0
21/12/2019,Mallorca,Sevilla,0,2,Vitória Visitante,0,1,A,8,13,1,6,3,6,15,12,6,3,0,0
21/12/2019,Barcelona,Alavés,4,1,Vitória Mandante,2,0,H,8,5,4,3,3,4,10,11,2,4,0,0
21/12/2019,Villarreal,Getafe,1,0,Vitória Mandante,0,0,D,11,7,4,0,2,5,8,18,2,5,0,1
21/12/2019,Valladolid,Valencia,1,1,Empate,0,0,D,14,5,6,2,5,4,10,12,0,3,0,0
22/12/2019,Leganes,Espanol,2,0,Vitória Mandante,1,0,H,11,9,5,3,1,5,11,15,1,6,0,0
22/12/2019,Osasuna,Real Sociedad,3,4,Vitória Visitante,1,3,A,19,13,7,7,8,3,11,12,6,2,1,0
