data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
07/12/2019,Levante,Valencia,2,4,A,2,1,H,17,10,6,6,5,1,14,14,5,2,1,0,6,6,6,2,8
07/12/2019,Barcelona,Mallorca,5,2,H,4,1,H,25,9,17,3,8,4,15,10,3,0,0,0,12,7,3,0,3
08/12/2019,Eibar,Getafe,0,1,A,0,0,D,6,6,3,3,3,8,16,15,5,1,1,0,11,1,6,1,7
08/12/2019,Betis,Ath Bilbao,3,2,H,3,1,H,10,8,6,2,3,3,12,15,2,4,0,0,6,5,2,4,6
08/12/2019,Valladolid,Sociedad,0,0,D,0,0,D,4,16,2,2,1,4,10,19,0,4,0,0,5,0,0,4,4
08/12/2019,Leganes,Celta,3,2,H,2,0,H,15,9,8,4,3,5,14,11,3,3,0,1,8,5,3,4,7
08/12/2019,Osasuna,Sevilla,1,1,D,1,1,D,10,13,1,4,2,6,22,10,4,4,1,0,8,2,5,4,9
13/12/2019,Alaves,Leganes,1,1,D,0,1,A,10,3,3,1,2,0,14,17,2,3,0,0,2,2,2,3,5
14/12/2019,Granada,Levante,1,2,A,0,0,D,18,13,4,6,8,6,14,12,4,3,0,0,14,3,4,3,7
14/12/2019,Sociedad,Barcelona,2,2,D,1,1,D,19,9,5,5,8,5,7,8,0,1,0,0,13,4,0,1,1
14/12/2019,Ath Bilbao,Eibar,0,0,D,0,0,D,8,8,3,2,6,7,7,12,3,3,0,0,13,0,3,3,6
14/12/2019,Ath Madrid,Osasuna,2,0,H,0,0,D,19,15,9,3,6,5,16,10,2,1,0,0,11,2,2,1,3
15/12/2019,Getafe,Valladolid,2,0,H,1,0,H,7,10,3,3,4,3,28,10,3,3,0,0,7,2,3,3,6
15/12/2019,Celta,Mallorca,2,2,D,1,1,D,18,8,7,2,3,3,14,16,3,5,0,1,6,4,3,6,9
15/12/2019,Espanol,Betis,2,2,D,2,1,H,16,10,4,5,7,5,26,13,4,1,0,0,12,4,4,1,5
15/12/2019,Sevilla,Villarreal,1,2,A,0,1,A,24,9,5,3,14,2,12,11,2,0,0,0,16,3,2,0,2
15/12/2019,Valencia,Real Madrid,1,1,D,0,0,D,9,19,6,6,1,2,11,15,1,2,0,0,3,2,1,2,3
18/12/2019,Barcelona,Real Madrid,0,0,D,0,0,D,9,17,2,4,2,6,5,17,3,5,0,0,8,0,3,5,8
20/12/2019,Eibar,Granada,3,0,H,2,0,H,21,12,7,1,5,5,17,13,3,3,0,0,10,3,3,3,6
21/12/2019,Mallorca,Sevilla,0,2,A,0,1,A,8,13,1,6,3,6,15,12,6,3,0,0,9,2,6,3,9
21/12/2019,Barcelona,Alaves,4,1,H,2,0,H,8,5,4,3,3,4,10,11,2,4,0,0,7,5,2,4,6
21/12/2019,Villarreal,Getafe,1,0,H,0,0,D,11,7,4,0,2,5,8,18,2,5,0,1,7,1,2,6,8
21/12/2019,Valladolid,Valencia,1,1,D,0,0,D,14,5,6,2,5,4,10,12,0,3,0,0,9,2,0,3,3
22/12/2019,Leganes,Espanol,2,0,H,1,0,H,11,9,5,3,1,5,11,15,1,6,0,0,6,2,1,6,7
22/12/2019,Osasuna,Sociedad,3,4,A,1,3,A,19,13,7,7,8,3,11,12,6,2,1,0,11,7,7,2,9
22/12/2019,Betis,Ath Madrid,1,2,A,0,0,D,15,8,2,5,5,3,11,14,4,3,0,0,8,3,4,3,7
22/12/2019,Levante,Celta,3,1,H,0,1,A,13,12,7,5,8,7,8,15,3,6,0,0,15,4,3,6,9
22/12/2019,Real Madrid,Ath Bilbao,0,0,D,0,0,D,20,8,8,2,6,4,8,14,1,0,0,0,10,0,1,0,1
03/01/2020,Valladolid,Leganes,2,2,D,1,2,A,14,12,5,5,4,3,16,13,3,2,0,0,7,4,3,2,5
03/01/2020,Sevilla,Ath Bilbao,1,1,D,0,1,A,9,6,2,1,9,1,16,20,2,4,0,0,10,2,2,4,6
04/01/2020,Valencia,Eibar,1,0,H,1,0,H,9,10,1,3,6,5,13,20,1,3,0,1,11,1,1,4,5
